date_july,local_ip_july,remote_asn_july,flows_july,date_aug,local_ip_aug,remote_asn_aug,flows_aug,date_sept,local_ip_sept,remote_asn_sept,flows_sept
712,0,31820,2,810,8,15169,215,914,7,3246,2
712,0,33287,1,810,8,17184,1,914,7,3428,6
712,1,3,2,810,8,36856,4,914,7,3561,1
712,1,680,1,810,9,71,23,914,7,3575,1
712,1,3265,1397,810,9,174,2,914,7,3701,2
712,1,3320,4,810,9,1294,3,914,7,4134,1
712,1,3462,2,810,9,1299,2,914,7,4436,1
712,1,3561,9,810,9,2140,3,914,7,4814,1
712,1,4134,4,810,9,2152,513,914,7,6334,2
712,1,4266,4,810,9,2386,2,914,7,6432,1
712,1,4657,4,810,9,2714,8,914,7,6461,2
712,1,4755,6,810,9,2828,2,914,7,7859,2
712,1,4766,4,810,9,3356,2,914,7,8070,6
712,1,4812,1,810,9,3561,56,914,7,8075,2
712,1,5089,1,810,9,3598,2,914,7,9156,8
712,1,6461,12,810,9,3742,2,914,7,10683,1
712,1,8075,41,810,9,4265,1,914,7,10763,3
712,1,9808,1,810,9,4267,6,914,7,11479,15
712,1,14777,6,810,9,4323,11,914,7,11486,3
712,1,14778,18,810,9,5779,354,914,7,12179,1
712,1,14780,3,810,9,6307,10,914,7,12182,1
712,1,15169,1,810,9,6334,70,914,7,13749,1
712,1,15464,1,810,9,6432,45,914,7,13911,2
712,1,17429,2,810,9,6453,3,914,7,14425,19
712,1,17547,1,810,9,6939,3,914,7,14537,2
712,1,17964,99,810,9,7018,7,914,7,15169,66
712,1,19262,2,810,9,7132,10,914,7,15216,3
712,1,20214,4,810,9,7342,2,914,7,17210,11
712,1,20473,1,810,9,7796,4,914,7,17225,1
712,1,21840,2,810,9,8070,26,914,7,18924,49
712,1,24376,2,810,9,8075,56,914,7,19152,16
712,2,104,1,810,9,8182,23,914,7,20461,7
712,2,209,24,810,9,9194,5,914,7,21844,122
712,2,1312,106,810,9,10763,1,914,7,24400,2
712,2,2552,1,810,9,10794,166,914,7,25577,1
712,2,3561,15,810,9,10913,5,914,7,25751,2
712,2,4181,1,810,9,11305,16,914,7,25973,38
712,2,4766,1,810,9,11486,7,914,7,29550,4
712,2,6478,13,810,9,11790,2,914,7,30315,5
712,2,7132,28,810,9,11944,20,914,7,33070,6
712,2,7377,94,810,9,12168,6,914,7,33694,5
712,2,8001,1,810,9,12179,1,914,7,36116,28
712,2,9506,469,810,9,12182,28,914,7,36839,4
712,2,11414,8,810,9,12188,10,914,7,36856,19
712,2,11537,1,810,9,12222,1,914,8,27,5
712,2,11840,4,810,9,13401,21,914,8,103,12
712,2,14265,260,810,9,13601,66,914,8,209,2
712,2,16467,6,810,9,13749,1,914,8,1668,14
712,2,17964,99,810,9,13756,11,914,8,2152,17
712,2,19181,1,810,9,13890,15,914,8,3356,2
712,2,19918,371,810,9,14116,2,914,8,3561,6
712,2,30099,4,810,9,14173,6,914,8,3701,1
712,2,33260,8,810,9,14383,7,914,8,4134,1
712,2,33651,86,810,9,14492,1,914,8,4266,2
712,3,3,2,810,9,14780,740,914,8,4814,1
712,3,4134,3,810,9,14925,13,914,8,5662,32
712,3,4766,2,810,9,15169,750,914,8,6140,2
712,3,9803,1,810,9,15247,5,914,8,6461,1
712,3,9808,1,810,9,15270,4,914,8,7018,15
712,3,15464,1,810,9,15395,8,914,8,7859,3
712,3,17964,2,810,9,17225,11,914,8,8001,2
712,3,21840,1,810,9,17227,119,914,8,8070,6
712,4,3320,21,810,9,19296,1,914,8,8075,4
712,4,4323,1,810,9,19355,2,914,8,8972,1
712,4,4766,1,810,9,20029,7,914,8,10683,1
712,4,7132,31,810,9,20940,6,914,8,11305,3
712,4,14778,4,810,9,21844,2,914,8,11486,9
712,4,17964,99,810,9,22373,6,914,8,12168,139
712,4,22855,14,810,9,22758,2,914,8,12552,2
712,4,29895,3,810,9,22822,138,914,8,13890,2
712,4,31976,84,810,9,23274,52,914,8,14135,1
712,4,33651,12,810,9,23377,2,914,8,14494,4
712,5,2152,2,810,9,25751,2,914,8,14589,13
712,5,3561,3,810,9,26101,155,914,8,15169,198
712,5,4134,2,810,9,26914,2,914,8,17374,3
712,5,4766,1,810,9,29960,10,914,8,19024,1
712,5,4812,2,810,9,30315,9,914,8,20940,2
712,5,4837,1,810,9,30756,7,914,8,21844,5
712,5,8070,7,810,9,32181,1,914,8,22205,2
712,5,8075,3,810,9,33070,1,914,8,22822,4
712,5,13867,2,810,9,33739,6,914,8,22982,2
712,5,15464,1,810,9,36088,301,914,8,23342,1
712,5,17964,1,810,9,36221,1,914,8,24400,1
712,5,21840,2,810,9,36323,1,914,8,26347,4
712,6,3,2,810,9,36839,2,914,8,27357,2
712,6,4134,5,810,9,36856,2,914,8,29550,1
712,6,4766,2,811,0,680,1,914,8,29720,5
712,6,4812,1,811,0,701,2,914,8,30099,2
712,6,4837,1,811,0,1133,2,914,8,30315,2
712,6,9394,5,811,0,3246,1,914,8,30687,3
712,6,9803,2,811,0,3340,1,914,8,33322,1
712,6,9808,1,811,0,3495,1,914,8,33554,2
712,6,15464,1,811,0,3549,1,914,8,36323,2
712,6,17964,2,811,0,3561,26,914,8,36856,4
712,6,21840,1,811,0,3671,17,914,9,3,2
712,7,3356,1,811,0,3758,1,914,9,25,8
712,7,3701,1,811,0,4134,5,914,9,88,2
712,7,7018,1,811,0,4589,1,914,9,174,1
712,7,8070,2,811,0,4812,1,914,9,209,29
712,7,8075,2,811,0,6122,1,914,9,226,28
712,7,8560,2,811,0,6386,1,914,9,714,4
712,7,8642,34,811,0,6432,1,914,9,1668,17
712,7,9156,3,811,0,6724,1,914,9,2152,157
712,7,10565,3,811,0,6939,1,914,9,2914,4
712,7,12222,1,811,0,6993,2,914,9,3356,66
712,7,15169,60,811,0,8151,1,914,9,3561,40
712,7,18924,46,811,0,8220,1,914,9,3595,15
712,7,21844,7,811,0,9050,1,914,9,4266,1
712,8,4,1,811,0,9701,7,914,9,5779,265
712,8,209,2,811,0,11426,2,914,9,6432,27
712,8,3209,1,811,0,11486,1,914,9,6508,1
712,8,3816,1317,811,0,13462,34,914,9,6939,3
712,8,8070,2,811,0,14780,1,914,9,7018,1
712,8,15169,4,811,0,17799,1,914,9,7132,1
712,8,17964,15,811,0,20115,1,914,9,7796,1
712,9,209,2,811,0,25653,1,914,9,8070,9
712,9,2152,3,811,0,26831,1,914,9,8075,55
712,9,2828,2,811,0,27357,2,914,9,10763,1
712,9,2914,30,811,0,31976,8,914,9,10910,22
712,9,3614,1,811,0,33651,3,914,9,11266,9
712,9,4323,3,811,1,680,3,914,9,11486,9
712,9,8070,5,811,1,1133,1,914,9,11643,11
712,9,8075,2,811,1,2108,2,914,9,12168,155
712,9,10297,2,811,1,2828,2,914,9,12179,7
712,9,11922,1,811,1,3265,4665,914,9,12182,9
712,9,11944,2,811,1,3307,2,914,9,13867,35
712,9,15169,58,811,1,3462,4,914,9,14280,1
712,9,20021,6,811,1,3561,6,914,9,14492,6
712,9,30315,1,811,1,4134,8,914,9,14743,6
713,0,209,3,811,1,4645,1,914,9,14780,768
713,0,701,4,811,1,4837,2,914,9,15169,179
713,0,2152,3,811,1,5384,1,914,9,16509,43
713,0,2379,1,811,1,6412,1,914,9,17012,45
713,0,2914,1,811,1,7018,2,914,9,17228,4
713,0,3215,1,811,1,7046,1,914,9,19024,1
713,0,3269,1,811,1,7132,5,914,9,20940,342
713,0,3462,2,811,1,9269,1,914,9,21844,2
713,0,3561,25,811,1,9318,2,914,9,22658,52
713,0,3671,11,811,1,12302,3,914,9,22758,12
713,0,3786,1,811,1,12430,1,914,9,25751,3
713,0,4134,2,811,1,14778,6,914,9,26101,132
713,0,4670,1,811,1,15141,2,914,9,26228,2
713,0,4814,6,811,1,15169,17,914,9,29668,3
713,0,4837,1,811,1,17813,2,914,9,29720,2
713,0,5430,1,811,1,18687,2,914,9,29791,4
713,0,5617,1,811,1,22291,1,914,9,33070,18
713,0,6432,3,811,1,29256,1,914,9,36088,289
713,0,6461,1,811,1,33438,2,914,9,36420,1
713,0,6467,1,811,2,209,68,914,9,36856,2
713,0,6713,5,811,2,680,1,915,0,2497,1
713,0,6724,1,811,2,1312,87,915,0,2614,1
713,0,6728,1,811,2,3561,4,915,0,3462,1
713,0,6939,2,811,2,4323,4,915,0,3549,1
713,0,7015,1,811,2,5650,151,915,0,3561,55
713,0,7132,1,811,2,6478,4,915,0,4134,2
713,0,8002,1,811,2,7018,146,915,0,4766,1
713,0,8151,1,811,2,7132,10,915,0,4775,1
713,0,8509,1,811,2,7377,79,915,0,4788,3
713,0,8608,1,811,2,11414,11,915,0,4812,232
713,0,9145,1,811,2,11939,14,915,0,4837,1
713,0,9318,1,811,2,12182,9,915,0,5466,1
713,0,9498,1,811,2,13343,34,915,0,6327,1
713,0,10912,1,811,2,15169,6,915,0,6432,1
713,0,11383,1,811,2,16572,36,915,0,6461,1
713,0,11427,1,811,2,29863,4,915,0,6517,2
713,0,11829,1,811,2,30099,8,915,0,6700,1
713,0,12479,1,811,2,33260,8,915,0,6724,1
713,0,12670,1,811,2,33650,19,915,0,6939,1
713,0,13462,25,811,2,36856,2,915,0,6993,1
713,0,13768,1,811,3,680,3,915,0,7395,1
713,0,13867,1,811,3,1133,2,915,0,7725,2
713,0,14501,1,811,3,4134,8,915,0,9318,1
713,0,14742,1,811,3,4837,1,915,0,9416,1
713,0,14780,1,811,4,680,1,915,0,9803,1
713,0,16010,1,811,4,1133,1,915,0,9829,1
713,0,17228,1,811,4,3561,12,915,0,11351,2
713,0,17968,2,811,4,4134,1,915,0,11643,2
713,0,19262,2,811,4,7132,17,915,0,12883,1
713,0,21220,2,811,4,15169,2,915,0,13041,1
713,0,22927,1,811,4,22855,49,915,0,13462,34
713,0,24863,1,811,4,23342,11,915,0,14501,2
713,0,26101,1,811,4,31976,84,915,0,15201,1
713,0,27699,1,811,4,33651,1373,915,0,15802,1
713,0,29405,1,811,5,209,1,915,0,16086,1
713,0,29717,4,811,5,680,2,915,0,16486,1
713,0,30099,1,811,5,1133,2,915,0,17439,1
713,0,31976,2,811,5,2152,10,915,0,18264,1
713,0,35751,1,811,5,4134,8,915,0,19262,1
713,1,2519,2,811,5,4837,1,915,0,19548,1
713,1,2647,2,811,5,7132,1,915,0,21522,1
713,1,2828,2,811,5,8070,5,915,0,23352,1
713,1,3265,1429,811,5,8075,6,915,0,24835,1
713,1,3462,1,811,5,13867,2,915,0,25789,1
713,1,3561,2,811,5,26496,1,915,0,26085,3
713,1,3741,3,811,6,680,3,915,0,26831,1
713,1,4134,7,811,6,1133,2,915,0,27357,1
713,1,4230,1,811,6,3462,3,915,0,30374,1
713,1,4266,2,811,6,4134,6,915,0,33775,1
713,1,4323,1,811,6,4837,2,915,2,16,1
713,1,4766,1,811,7,109,9,915,2,209,31
713,1,4812,1,811,7,271,3,915,2,553,284
713,1,4814,9,811,7,1239,4,915,2,1312,82
713,1,6327,1,811,7,2152,2,915,2,2497,1
713,1,6461,12,811,7,3701,2,915,2,2552,2
713,1,6478,2,811,7,4134,1,915,2,2614,1
713,1,7015,12,811,7,7113,2,915,2,3462,1
713,1,7132,1,811,7,8070,3,915,2,3557,1
713,1,8075,3,811,7,8560,1,915,2,3561,3
713,1,8866,1,811,7,9156,4,915,2,3575,2
713,1,8972,2,811,7,15169,21,915,2,4134,1
713,1,9931,1,811,7,18924,48,915,2,4323,7
713,1,10994,1,811,7,21844,9,915,2,4788,1
713,1,11700,4,811,7,22822,4,915,2,4812,109
713,1,12859,59,811,7,36856,10,915,2,6517,1
713,1,13488,2,811,8,3,3,915,2,7018,131
713,1,13767,4,811,8,27,2,915,2,7132,21
713,1,14501,1,811,8,47,4,915,2,7377,83
713,1,14777,6,811,8,55,1,915,2,11414,10
713,1,14778,8,811,8,70,66,915,2,13041,1
713,1,15169,4,811,8,109,9,915,2,17439,1
713,1,16206,1,811,8,137,2,915,2,18264,1
713,1,20214,1,811,8,174,10,915,2,18566,50
713,1,20825,3,811,8,217,3,915,2,19918,281
713,1,23724,2,811,8,559,13,915,2,22625,1
713,1,29895,1,811,8,714,1,915,2,29863,8
713,2,81,3,811,8,786,31,915,2,33260,8
713,2,209,37,811,8,1668,16,915,2,33651,41
713,2,1312,84,811,8,2152,65,915,2,33775,1
713,2,3561,3,811,8,2611,6,915,3,2614,1
713,2,4323,5,811,8,2637,8,915,3,3462,2
713,2,6478,7,811,8,2914,25,915,3,4134,7
713,2,7015,1,811,8,3462,11,915,3,4812,2
713,2,7018,95,811,8,3561,15,915,3,4837,2
713,2,7132,3,811,8,3701,1,915,3,6517,2
713,2,7377,74,811,8,3999,5,915,3,6678,1
713,2,7774,1,811,8,4134,1,915,3,8196,1
713,2,9506,74,811,8,4181,43,915,3,9800,2
713,2,11414,2,811,8,4264,2,915,3,9829,1
713,2,14265,218,811,8,4732,512,915,3,11351,2
713,2,14501,1,811,8,5662,47,915,3,12350,2
713,2,16572,4,811,8,5723,5,915,3,13041,2
713,2,19817,220,811,8,6724,37,915,3,14501,2
713,2,19918,411,811,8,6830,378,915,3,17439,2
713,2,29863,4,811,8,6917,2,915,3,33775,2
713,2,30099,8,811,8,7018,15,915,4,2614,1
713,2,33260,8,811,8,7065,43,915,4,3462,1
713,3,4134,2,811,8,7509,11,915,4,3561,4
713,3,4230,1,811,8,7582,3,915,4,4134,1
713,3,4766,2,811,8,7859,3,915,4,4812,45
713,3,4812,1,811,8,8070,9,915,4,6517,1
713,3,4814,22,811,8,8075,6,915,4,7132,10
713,3,7015,26,811,8,8560,3,915,4,9829,9
713,3,8151,2,811,8,10439,3,915,4,11351,1
713,3,8866,1,811,8,10565,1,915,4,13041,1
713,3,8972,2,811,8,10763,5,915,4,14501,1
713,3,9803,1,811,8,11078,3,915,4,14778,6
713,3,13488,1,811,8,11643,1,915,4,15169,1
713,3,14501,2,811,8,11944,1,915,4,17439,1
713,3,16206,1,811,8,12168,3,915,4,18264,1
713,3,19817,1,811,8,12312,2,915,4,23342,2
713,4,4323,1,811,8,13030,2,915,4,29895,7
713,4,4814,1,811,8,13649,1,915,4,31976,82
713,4,7015,2,811,8,13749,2,915,4,33651,49
713,4,7132,2,811,8,13827,16,915,4,33775,1
713,4,14501,2,811,8,13867,3,915,4,36561,4
713,4,14778,2,811,8,14242,8,915,6,1213,5
713,4,22855,14,811,8,14779,9,915,6,2497,2
713,4,29895,14,811,8,14780,41,915,6,2614,2
713,4,31976,85,811,8,15169,796,915,6,4134,9
713,4,33651,5,811,8,15395,4,915,6,4788,1
713,5,3356,1,811,8,15598,5,915,6,4812,2
713,5,4134,2,811,8,16807,1,915,6,6517,2
713,5,4230,2,811,8,17477,5,915,6,6678,6
713,5,4766,2,811,8,18447,3,915,6,8196,2
713,5,4814,5,811,8,19024,1,915,6,9800,2
713,5,4837,1,811,8,19262,7,915,6,9829,2
713,5,7015,11,811,8,19296,1,915,6,11351,2
713,5,7341,1,811,8,20183,3,915,6,12350,2
713,5,8070,2,811,8,20718,4,915,6,12876,2
713,5,8866,1,811,8,21844,2,915,6,13041,2
713,5,8972,1,811,8,23342,2,915,6,14501,2
713,5,13488,6,811,8,25973,1,915,6,17439,2
713,5,13867,2,811,8,26101,25,915,6,33775,3
713,5,14501,2,811,8,26228,5,915,7,17,6
713,5,16206,1,811,8,26914,12,915,7,71,9
713,5,19817,1,811,8,29668,2,915,7,109,3
713,6,4134,2,811,8,29720,2,915,7,209,10
713,6,4230,2,811,8,29791,1,915,7,1668,7
713,6,4766,5,811,8,30099,3,915,7,2152,43
713,6,4812,1,811,8,30217,12,915,7,2914,1
713,6,4814,4,811,8,30315,14,915,7,3330,4
713,6,7015,25,811,8,30687,1,915,7,3561,4
713,6,8151,2,811,8,32067,6,915,7,3575,1
713,6,8972,2,811,8,32244,3,915,7,3701,2
713,6,9394,4,811,8,32346,5,915,7,4134,1
713,6,9803,2,811,8,32400,5,915,7,4266,10
713,6,13488,2,811,8,36351,8,915,7,4323,12
713,6,14501,1,811,8,36752,6,915,7,4513,5
713,6,16206,1,811,8,36856,3,915,7,4657,22
713,6,19817,1,811,9,55,2,915,7,6140,2
713,7,109,6,811,9,209,70,915,7,6678,6
713,7,701,2,811,9,559,3,915,7,6992,4
713,7,2116,9,811,9,1668,6,915,7,7046,2
713,7,2152,19,811,9,2140,10,915,7,7132,3
713,7,2856,3,811,9,2152,460,915,7,7342,14
713,7,3356,1,811,9,3356,2,915,7,7726,4
713,7,3701,3,811,9,3561,76,915,7,8001,114
713,7,4766,5,811,9,3742,8,915,7,8070,3
713,7,4837,6,811,9,4355,2,915,7,8075,9
713,7,5432,3,811,9,5539,3,915,7,8196,4
713,7,6432,18,811,9,5779,298,915,7,8468,1
713,7,6453,2,811,9,6318,28,915,7,9156,12
713,7,6830,6,811,9,6334,2,915,7,9218,1
713,7,6871,3,811,9,6432,38,915,7,10763,1
713,7,7011,3,811,9,6453,9,915,7,10882,2
713,7,7018,1,811,9,7018,43,915,7,11456,9
713,7,8070,3,811,9,7132,8,915,7,11486,1
713,7,8362,1,811,9,7260,11,915,7,11643,78
713,7,9156,9,811,9,8070,9,915,7,12168,3
713,7,9471,6,811,9,8075,41,915,7,12182,26
713,7,10565,11,811,9,9194,12,915,7,12552,2
713,7,10763,8,811,9,10532,12,915,7,13890,2
713,7,11479,1,811,9,10763,6,915,7,14779,35
713,7,12182,2,811,9,10794,27,915,7,15169,116
713,7,12222,6,811,9,10912,46,915,7,16482,9
713,7,13488,5,811,9,11486,9,915,7,16966,6
713,7,13749,54,811,9,11790,4,915,7,17374,3
713,7,14743,1,811,9,12182,16,915,7,18924,48
713,7,15169,148,811,9,12222,8,915,7,19373,5
713,7,16206,1,811,9,13401,7,915,7,20940,3
713,7,18924,48,811,9,13601,2,915,7,21054,26
713,7,20401,1,811,9,13756,21,915,7,21844,377
713,7,21844,22,811,9,13890,17,915,7,22205,2
713,7,25786,5,811,9,14173,18,915,7,22822,12
713,7,32952,2,811,9,14280,1,915,7,22982,2
713,8,109,6,811,9,14780,688,915,7,23352,3
713,8,2116,2,811,9,15169,936,915,7,25751,7
713,8,2856,1,811,9,15226,9,915,7,25867,6
713,8,3356,1,811,9,16276,5,915,7,25973,127
713,8,4766,2,811,9,16509,3,915,7,26101,7
713,8,4771,4,811,9,17225,20,915,7,26769,6
713,8,4837,2,811,9,20461,9,915,7,27357,16
713,8,6830,2,811,9,20940,4,915,7,27364,4
713,8,6871,2,811,9,21844,4,915,7,32400,6
713,8,7011,1,811,9,22822,174,915,7,33554,2
713,8,8070,2,811,9,25751,27,915,7,33694,2
713,8,9471,2,811,9,26085,1,915,7,36856,20
713,8,13488,1,811,9,26101,210,915,8,4,1
713,8,15169,4,811,9,26914,6,915,8,109,2
713,8,16206,1,811,9,30217,11,915,8,209,1
713,9,3356,2,811,9,31883,7,915,8,2152,1
713,9,8070,1,811,9,32748,2,915,8,3269,150
713,9,8075,2,811,9,33419,23,915,8,3330,1
714,0,209,1,811,9,33694,3,915,8,3701,1
714,0,701,1,811,9,33739,10,915,8,4134,1
714,0,2914,1,811,9,36088,305,915,8,6678,1
714,0,3209,1,811,9,36839,2,915,8,8075,2
714,0,3320,2,811,9,36856,2,915,8,8196,1
714,0,3561,47,812,0,701,2,915,8,15169,104
714,0,3737,1,812,0,2828,1,915,8,27364,1
714,0,4230,1,812,0,3269,1,915,8,36856,4
714,0,4670,1,812,0,3356,1,915,9,2152,1
714,0,4755,2,812,0,3561,4,915,9,8070,3
714,0,4814,1,812,0,3671,1,915,9,8075,2
714,0,4837,2,812,0,4323,2,916,0,684,1303
714,0,5615,1,812,0,4755,1,916,0,701,1
714,0,5617,2,812,0,4766,6,916,0,3269,1
714,0,5713,1,812,0,4814,1,916,0,3462,2744
714,0,6432,1,812,0,4837,4,916,0,3561,7
714,0,6713,1,812,0,6057,2,916,0,4134,2
714,0,6724,1,812,0,7018,1,916,0,4670,1
714,0,6939,1,812,0,7643,1,916,0,4739,10
714,0,7018,1,812,0,8075,1,916,0,4766,1
714,0,7470,1,812,0,8167,1,916,0,4837,3
714,0,7643,1,812,0,8220,1,916,0,5089,1
714,0,8167,2,812,0,9116,1,916,0,5413,1
714,0,8304,1,812,0,10013,8,916,0,6517,17
714,0,8359,1,812,0,10738,1,916,0,6713,1
714,0,9121,2,812,0,13066,1,916,0,6830,1
714,0,9141,1,812,0,13462,35,916,0,6983,1
714,0,9808,1,812,0,13867,1,916,0,8167,1
714,0,10029,1,812,0,19548,2,916,0,8560,1
714,0,10738,1,812,0,20258,1,916,0,9121,1
714,0,11426,2,812,0,24587,2,916,0,9416,1
714,0,11913,1,812,0,28573,1,916,0,10439,1
714,0,12312,1,812,0,30222,1,916,0,10481,4
714,0,12322,1,812,0,31976,12,916,0,10738,1
714,0,13462,16,812,0,32613,169,916,0,10912,1
714,0,13609,1,812,0,32798,1,916,0,11426,1
714,0,13672,1,812,1,174,2,916,0,11739,1
714,0,16338,2,812,1,680,1,916,0,12322,1
714,0,16586,1,812,1,786,2,916,0,13462,41
714,0,19262,1,812,1,855,1,916,0,13680,2
714,0,19548,1,812,1,1221,2,916,0,13867,1
714,0,22205,1,812,1,1785,2,916,0,15201,1
714,0,26085,5,812,1,2108,18,916,0,15685,1
714,0,26101,6,812,1,3265,4676,916,0,17222,1
714,0,26831,1,812,1,3307,17,916,0,17228,1
714,0,27364,1,812,1,3462,2,916,0,19262,2
714,0,27699,1,812,1,3561,18,916,0,20258,1
714,0,28573,1,812,1,3786,1,916,0,21155,1
714,0,29933,1,812,1,4134,10,916,0,23674,1
714,0,29975,1,812,1,4266,2,916,0,24731,1
714,0,33668,1,812,1,4323,1,916,0,27357,1
714,0,34337,1,812,1,4766,6,916,0,27699,1
714,0,36752,2,812,1,4788,1,916,0,28571,1539
714,1,8,7,812,1,4837,23,916,0,31976,1
714,1,852,4,812,1,6461,2,916,0,33651,1
714,1,3265,1364,812,1,6577,1,916,2,209,1
714,1,3356,1,812,1,7016,1,916,2,553,3
714,1,3561,14,812,1,7499,1,916,2,684,721
714,1,3786,6,812,1,7557,1,916,2,1312,90
714,1,4058,2,812,1,7643,1,916,2,3462,2020
714,1,4134,3,812,1,7693,1,916,2,3561,4
714,1,4670,2,812,1,8220,3,916,2,4181,3
714,1,4766,8,812,1,8764,1,916,2,4739,6
714,1,4812,1,812,1,9318,5,916,2,5413,1
714,1,6461,9,812,1,9658,1,916,2,6517,63
714,1,7018,1,812,1,10013,1,916,2,7018,174
714,1,8151,1,812,1,11486,4,916,2,7132,7
714,1,8376,1,812,1,11908,2,916,2,7377,88
714,1,9298,2,812,1,13767,3,916,2,7774,1
714,1,9318,1,812,1,14778,4,916,2,10439,1
714,1,9803,1,812,1,15169,21,916,2,11739,1
714,1,9808,2,812,1,15412,5,916,2,15180,169
714,1,11486,4,812,1,16810,1,916,2,17222,2
714,1,13571,3,812,1,17547,1,916,2,19181,1
714,1,14501,6,812,1,17813,6,916,2,19918,153
714,1,14777,13,812,1,17820,1,916,2,20057,1
714,1,14778,14,812,1,18566,2,916,2,28571,1539
714,1,15929,2,812,1,19262,1,916,2,29863,9
714,1,17712,1,812,1,19429,1,916,2,30099,7
714,1,18118,2,812,1,19548,1,916,2,33260,8
714,1,19444,4,812,1,24587,2,916,2,33651,49
714,1,21844,2,812,1,24589,2,916,3,4,1
714,1,23724,6,812,1,27595,14,916,3,684,2
714,1,26627,1,812,1,29550,2,916,3,2152,2
714,1,29208,1,812,1,30380,2,916,3,3356,11
714,2,209,52,812,1,32613,169,916,3,4134,2
714,2,226,2,812,1,33438,20,916,3,4739,2
714,2,1312,84,812,1,34320,1,916,3,5413,2
714,2,3557,1,812,2,209,3,916,3,6517,2
714,2,3561,7,812,2,1312,85,916,3,9095,2
714,2,3659,1,812,2,3561,8,916,3,9318,2
714,2,4814,12,812,2,3598,5,916,3,9800,1
714,2,4983,108,812,2,4323,16,916,3,9803,1
714,2,5550,4,812,2,4766,1,916,3,10439,1
714,2,7018,151,812,2,4837,1,916,3,11739,1
714,2,7132,3,812,2,5650,3,916,3,13680,2
714,2,7377,70,812,2,7018,144,916,3,20676,1
714,2,9506,234,812,2,7132,5,916,3,26496,2
714,2,14265,482,812,2,7377,77,916,3,28571,1
714,2,14501,1,812,2,8220,1,916,3,29550,1
714,2,19918,303,812,2,10013,4,916,4,684,1303
714,2,29863,8,812,2,11414,1,916,4,3462,1268
714,2,30099,4,812,2,16572,2,916,4,3561,2
714,2,33260,8,812,2,24587,2,916,4,4134,2
714,2,33651,3,812,2,29863,8,916,4,4323,1
714,2,36351,1,812,2,30099,4,916,4,5413,1
714,3,8,6,812,2,32613,169,916,4,6517,8
714,3,852,1,812,2,33260,4,916,4,7132,2
714,3,4134,2,812,2,33650,116,916,4,10439,1
714,3,5078,1,812,3,680,2,916,4,11739,1
714,3,7018,1,812,3,786,2,916,4,13680,1
714,3,13571,1,812,3,1785,2,916,4,15180,152
714,3,17226,1,812,3,2152,3,916,4,17222,3
714,3,23724,2,812,3,4134,4,916,4,18101,49
714,4,7018,1,812,3,4766,8,916,4,23342,1
714,4,7132,2,812,3,4837,23,916,4,28571,1541
714,4,14501,3,812,3,7018,1,916,4,29895,13
714,4,14777,3,812,3,8220,6,916,4,31976,82
714,4,22855,14,812,3,10013,1,916,4,33651,108
714,4,29895,14,812,3,11908,2,916,6,684,2
714,4,31976,82,812,3,15412,5,916,6,3356,3
714,4,33651,7,812,3,17184,2,916,6,4134,3
714,5,8,6,812,3,18566,1,916,6,4837,6
714,5,852,4,812,3,24587,3,916,6,5413,1
714,5,3561,1,812,3,29550,1,916,6,6517,2
714,5,4134,2,812,3,30380,1,916,6,9095,2
714,5,4812,1,812,3,32613,2,916,6,9318,2
714,5,7018,2,812,4,3561,4,916,6,9800,2
714,5,8075,2,812,4,4323,1,916,6,9803,2
714,5,13571,3,812,4,4766,2,916,6,10439,2
714,5,13867,2,812,4,4837,2,916,6,11739,1
714,5,22822,4,812,4,7132,247,916,6,13680,2
714,5,23724,3,812,4,8220,1,916,6,15180,1
714,6,8,7,812,4,10013,2,916,6,26496,2
714,6,852,4,812,4,14778,2,916,6,28571,1
714,6,4134,2,812,4,15169,89,916,6,29550,2
714,6,4812,1,812,4,23342,2,916,7,109,8
714,6,4837,1,812,4,24587,2,916,7,1239,20
714,6,5078,2,812,4,31976,84,916,7,1668,5
714,6,7018,1,812,4,32613,169,916,7,2152,3
714,6,9394,2,812,4,33651,694,916,7,2833,9
714,6,13571,3,812,5,209,2,916,7,3356,1
714,6,23724,4,812,5,680,2,916,7,3701,1
714,7,3,3,812,5,786,2,916,7,6432,2
714,7,852,38,812,5,1221,2,916,7,8070,3
714,7,1239,10,812,5,2152,9,916,7,9156,7
714,7,2152,23,812,5,4134,4,916,7,12179,1
714,7,2200,2,812,5,4766,4,916,7,15169,72
714,7,3356,12,812,5,4837,23,916,7,18924,49
714,7,3561,91,812,5,7018,1,916,7,19200,4
714,7,3701,3,812,5,8070,6,916,7,21844,188
714,7,4134,1,812,5,8075,6,916,7,25973,30
714,7,5550,13,812,5,8220,8,916,7,28571,93
714,7,5631,2,812,5,10013,1,916,7,29550,2
714,7,5691,2,812,5,11908,8,916,7,36856,21
714,7,6432,34,812,5,13867,2,916,8,109,8
714,7,6517,100,812,5,15412,5,916,8,1239,203
714,7,6539,12,812,5,18566,4,916,8,2152,2
714,7,7015,1,812,5,24587,3,916,8,3356,1
714,7,8070,3,812,5,29550,2,916,8,3701,1
714,7,8560,2,812,5,30380,4,916,8,6517,818
714,7,9156,15,812,5,32613,1,916,8,8075,4
714,7,10565,15,812,6,680,2,916,8,15169,106
714,7,10763,14,812,6,786,2,916,8,18101,8
714,7,10910,11,812,6,1221,2,916,8,29550,1
